,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy
182.0,991.9853144220938,558.5267434498578,192.0454494966449,210146.86638893172,2146860.342809201,0.0,5641251.233294523,1550.5120578719516,5256150.640961706,11.522726969798693,7.681817979865796,15670.142314707009,49.599265721104686,11.170534868997157,100.5348138209744,131.38535532329402,102.52308964491871,0.0,28.86226567837531,0.0,0.0,0.0,0.0,99.19853144220937,99.19853144220937,0.375,0.03749999999999999,0.1875,0.3602208319594916,7789662.088161597,65701.87479928698,0.03998113462563958,131.38535532329402,15.0,8000001,414.62169014043957,187.5913473184735,30.99908166702701,57.0125136274707,7996982.722711005,0.0,2328.052656202336,602.213037458913,1922.8950046755156,1.8599449000216204,1.2399632666810805,6.466812933895378,20.73108450702198,3.7518269463694702,33.76644251732523,70.9085159983368,35.748021933972446,0.0,35.16049406436435,0.0,0.0,0.0,0.0,41.46216901404396,41.46216901404396,0.08625,0.008624999999999997,0.1875,0.3115032980853926,7999912.988404666,24.036184553920876,0.02964931183909932,70.9085159983368,15.0,8000001
183.0,975.1145480220788,546.3877448164336,184.2774917835663,210154.39349479196,2162378.631716473,0.0,5625762.19500414,1521.5022928385124,5256249.000032452,11.056649507013976,7.371099671342653,15627.117208344833,48.75572740110394,10.927754896328674,98.34979406695805,129.94700572945493,101.50793961240886,0.0,28.439066117046078,0.0,0.0,0.0,0.0,97.51145480220788,97.51145480220788,0.375,0.03749999999999999,0.1875,0.3591106943369066,7789662.329013452,65703.1042875176,0.03998181849708689,129.94700572945493,15.0,8000001,423.427525242178,191.57624973542053,31.65778231226361,58.26539898894174,7996917.611298565,0.0,2378.4617451184167,615.0037749775985,1964.789047581605,1.8994669387358165,1.2663112924905444,6.606838180884491,21.1713762621089,3.8315249947084107,34.483724952375695,72.41406430782173,36.5069584966307,0.0,35.90710581119103,0.0,0.0,0.0,0.0,42.3427525242178,42.3427525242178,0.08625,0.008624999999999997,0.1875,0.31150418506357735,7999911.076818661,24.559860024787557,0.029654786126102815,72.41406430782173,15.0,8000001
184.0,959.312551218158,534.9707662350486,177.02503802059275,210161.62015506125,2177855.331961072,0.0,5610312.7395284185,1494.2833174532066,5256345.725022974,10.621502281235564,7.08100152082371,15584.202054245607,47.9656275609079,10.699415324700972,96.29473792230876,128.62183401712463,100.57772048674165,0.0,28.044113530382983,0.0,0.0,0.0,0.0,95.9312551218158,95.9312551218158,0.375,0.03749999999999999,0.1875,0.35801160327937687,7789662.354806944,65704.31334974802,0.039982457613961964,128.62183401712463,15.0,8000001,432.41994363639196,195.6456206619492,32.33045427205347,59.5449064627511,7996851.120181437,0.0,2429.9388934930294,628.0655642983412,2007.5728249512642,1.9398272563232084,1.2932181708821389,6.749830259702859,21.620997181819597,3.9129124132389848,35.216211719150856,73.95149488168008,37.281963475761046,0.0,36.66953140591904,0.0,0.0,0.0,0.0,43.24199436363919,43.24199436363919,0.08625,0.008624999999999997,0.1875,0.3115050908427363,7999909.124639228,25.094657175058654,0.029660147678177807,73.95149488168008,15.0,8000001
185.0,944.5338940584116,524.2396228965033,170.25239787966032,210168.56627775717,2193290.4421443553,0.0,5594902.965663081,1468.773516954915,5256440.920545627,10.215143872779619,6.810095915186413,15541.397126841892,47.22669470292058,10.484792457930066,94.3631321213706,127.40645763869979,99.73011893345124,0.0,27.67633870524855,0.0,0.0,0.0,0.0,94.45338940584116,94.45338940584116,0.375,0.03749999999999999,0.1875,0.3569233900563276,7789662.181324391,65705.50329363243,0.03998305497095577,127.40645763869979,15.0,8000001,441.6028799963003,199.8012428344104,33.01739279188555,60.8516006937009,7996783.220145652,0.0,2482.5067379953975,641.4041228307108,2051.26518809579,1.9810435675131326,1.3206957116754219,6.895852049987216,22.080143999815014,3.9960248566882086,35.96422371019388,75.52147927222353,38.07337519041771,0.0,37.44810408180582,0.0,0.0,0.0,0.0,44.16028799963003,44.16028799963003,0.08625,0.008624999999999997,0.1875,0.3115060158213935,7999907.131006477,25.640811646095923,0.029665399211590993,75.52147927222353,15.0,8000001
186.0,930.7364725692439,514.1607303314172,163.92661582954162,210175.25039786389,2208683.96436748,0.0,5579532.961415948,1444.8972029006611,5256534.686835229,9.835596949772498,6.557064633181665,15498.702670599856,46.536823628462194,10.283214606628345,92.54893145965511,126.29778071860028,98.96302795598507,0.0,27.334752762615203,0.0,0.0,0.0,0.0,93.07364725692439,93.07364725692439,0.375,0.03749999999999999,0.1875,0.35584588945097884,7789661.822986329,65706.67537210595,0.03998361333451085,126.29778071860028,15.0,8000001,450.9803511633536,204.04493628124777,33.718899309535566,62.186058257901635,7996713.881362352,0.0,2536.1883925956413,655.0252874446014,2095.8853858241473,2.023133958572134,1.3487559723814226,7.044967757210115,22.54901755816768,4.080898725624956,36.728088530624596,77.12470302220869,38.881539001899206,0.0,38.243164020309486,0.0,0.0,0.0,0.0,45.09803511633536,45.09803511633536,0.08625,0.008624999999999997,0.1875,0.3115069604064787,7999905.095042392,26.198564047981336,0.029670543379188046,77.12470302220869,15.0,8000001
187.0,917.8813052341724,504.70292472518565,158.0172584820618,210181.68978247876,2224035.903922415,0.0,5564202.804806692,1422.584229959358,5256627.120071523,9.481035508923707,6.320690339282473,15456.11890224081,45.89406526170862,10.094058494503713,90.84652645053342,125.29298097181935,98.27453827606507,0.0,27.01844269575427,0.0,0.0,0.0,0.0,91.78813052341724,91.78813052341724,0.375,0.03749999999999999,0.1875,0.3547789396903441,7789661.292959066,65707.8307874152,0.039984135260409906,125.29298097181935,15.0,8000001,460.5564578284478,208.37855908874866,34.435281582920275,63.54886791297231,7996643.073375015,0.0,2591.007458530513,668.9350169171964,2141.453072742261,2.0661168949752162,1.377411263316811,7.1972429403625355,23.02782289142239,4.167571181774973,37.508140635974755,78.76186594963306,39.706807456845134,0.0,39.05505849278792,0.0,0.0,0.0,0.0,46.05564578284478,46.05564578284478,0.08625,0.008624999999999997,0.1875,0.3115079250135034,7999903.015850462,26.768160063258254,0.029675582772212755,78.76186594963306,15.0,8000001
188.0,905.9323462524495,495.8372981633019,152.4962189120568,210187.9005277909,2239346.2689975835,0.0,5548912.564611325,1401.7696444157514,5256718.312682064,9.149773134723407,6.099848756482272,15413.646012809237,45.29661731262247,9.916745963266038,89.25071366939434,124.38949780598053,97.6629305276169,0.0,26.726567278363635,0.0,0.0,0.0,0.0,90.59323462524495,90.59323462524495,0.375,0.03749999999999999,0.1875,0.3537223823747187,7789660.603253324,65708.97069490446,0.03998462310995499,124.38949780598053,15.0,8000001,470.3353862460356,212.80400818189872,35.16685382050442,64.94063085340478,7996570.76508638,0.0,2646.9880344729436,683.1393944279343,2187.988317722065,2.110011229230265,1.406674152820177,7.352744540202621,23.516769312301783,4.256080163637975,38.304721472741775,80.43368243803968,40.549540433089454,0.0,39.884142004950235,0.0,0.0,0.0,0.0,47.033538624603565,47.033538624603565,0.08625,0.008624999999999997,0.1875,0.31150891006674014,7999900.892515281,27.349850552794493,0.029680519922069364,80.43368243803968,15.0,8000001
189.0,894.8563143046994,487.5370475600877,147.3375366069007,210193.8976485454,2254615.070396856,0.0,5533662.301056151,1382.393361864787,5256808.35362727,8.840252196414042,5.893501464276028,15371.28416960042,44.74281571523497,9.750740951201754,87.75666856081578,123.58502153728465,97.12666822036303,0.0,26.458353316921617,0.0,0.0,0.0,0.0,89.48563143046994,89.48563143046994,0.375,0.03749999999999999,0.1875,0.3526760624070286,7789659.764814872,65710.09620657885,0.039985079064849056,123.58502153728465,15.0,8000001,480.32140998171025,217.3232201206097,35.91393681430744,66.36196097119584,7996496.9247451555,0.0,2704.1547269094094,697.64463010232,2235.5116125435848,2.1548362088584465,1.4365574725722978,7.511540908081693,24.01607049908551,4.346464402412194,39.11817962170975,82.14088173242416,41.41010528831658,0.0,40.73077644410758,0.0,0.0,0.0,0.0,48.03214099817102,48.03214099817102,0.08625,0.008624999999999997,0.1875,0.31150991599940503,7999898.724102167,27.943891663808355,0.029685357302031017,82.14088173242416,15.0,8000001
190.0,884.6225356686705,479.77733614012703,142.51723180681432,210199.69516059203,2269842.32127066,0.0,5518452.066465154,1364.3998718087976,5256897.328669015,8.551033908408858,5.700689272272573,15329.033517958762,44.231126783433524,9.595546722802542,86.35992050522286,122.87748365739603,96.66439143353027,0.0,26.213092223865754,0.0,0.0,0.0,0.0,88.46225356686705,88.46225356686705,0.375,0.03749999999999999,0.1875,0.3516398279223537,7789658.787607623,65711.20839446165,0.03998550514088357,122.87748365739603,15.0,8000001,490.5188916938483,221.93817191159678,36.67685807555754,67.81348512185063,7996421.519932424,0.0,2762.5326607291413,712.457063605445,2284.0438807134437,2.2006114845334523,1.4670743230223018,7.673701835358726,24.525944584692414,4.438763438231936,39.948870944087425,83.88420824083875,42.28887701156718,0.0,41.59533122927157,0.0,0.0,0.0,0.0,49.05188916938483,49.05188916938483,0.08625,0.008624999999999997,0.1875,0.31151094325384493,7999896.509656759,28.55054494009993,0.029690097328895635,83.88420824083875,15.0,8000001
191.0,875.2028006339733,472.53516644691706,138.013153094626,210205.30615707283,2285028.036858073,0.0,5503281.905864703,1347.7379670808905,5256985.32062422,8.280789185677559,5.520526123785041,15286.894182957507,43.76014003169867,9.450703328938342,85.05632996044508,122.26504809451629,96.27491120419619,0.0,25.99013689032011,0.0,0.0,0.0,0.0,87.52028006339734,87.52028006339734,0.375,0.03749999999999999,0.1875,0.3506135302178927,7789657.680689856,65712.30829376422,0.03998590320052726,122.26504809451629,15.0,8000001,500.9322849499022,226.65088183618116,37.455951973042,69.29584339586633,7996344.517547772,0.0,2822.147490029345,727.5831667860834,2333.6064864632635,2.24735711838252,1.49823807892168,7.839298583414847,25.04661424749511,4.533017636723623,40.797158730512606,85.66442184178963,43.18623837764104,0.0,42.47818346414859,0.0,0.0,0.0,0.0,50.09322849499022,50.09322849499022,0.08625,0.008624999999999997,0.1875,0.3115119922817273,7999894.248204588,29.170077434531116,0.029694742364591558,85.66442184178963,15.0,8000001
192.0,866.5712322612111,465.7892639485141,133.80483718373597,210210.74287875617,2300172.2342388104,0.0,5488151.857549063,1332.3604962097252,5257072.409604692,8.028290231024158,5.352193487349439,15244.86627096962,43.32856161306056,9.315785278970282,83.84206751073253,121.74610341767348,95.95720457862191,0.0,25.788898839051576,0.0,0.0,0.0,0.0,86.65712322612112,86.65712322612112,0.375,0.03749999999999999,0.1875,0.3495970236835923,7789656.452284083,65713.39690588403,0.03998627496450312,121.74610341767348,15.0,8000001,511.566136077943,231.4634102943012,38.25155987420299,70.8096893958025,7996265.883795172,0.0,2883.025409140584,743.0295463722442,2384.221243931398,2.2950935924521794,1.5300623949681196,8.0084039142794,25.57830680389715,4.629268205886024,41.663413852974216,87.48229819752387,44.10258010444476,0.0,43.37971809307912,0.0,0.0,0.0,0.0,51.1566136077943,51.1566136077943,0.08625,0.008624999999999997,0.1875,0.31151306354423525,7999891.938750685,29.802761823797244,0.029699294717734644,87.48229819752387,15.0,8000001
193.0,858.704166619208,459.51997039631163,129.87337993627258,210216.01677898667,2315274.9320940813,0.0,5473061.953610003,1318.2241370155195,5257158.673244427,7.792402796176354,5.194935197450904,15202.949871138897,42.9352083309604,9.190399407926233,82.7135946713361,121.31925593865584,95.71041029851578,0.0,25.60884564014006,0.0,0.0,0.0,0.0,85.8704166619208,85.8704166619208,0.375,0.03749999999999999,0.1875,0.3485901657336302,7789655.1098411,65714.47520124594,0.03998662202243422,121.31925593865584,15.0,8000001,522.4250860540568,236.3778606650163,39.0640302890287,72.35569051905128,7996185.584168553,0.0,2945.193163876625,758.8029467190731,2435.9104265315914,2.3438418173417217,1.5625612115611482,8.181092121879514,26.12125430270284,4.727557213300327,42.548014919702936,89.33862907330419,45.03830101333273,0.0,44.300328059971456,0.0,0.0,0.0,0.0,52.24250860540568,52.24250860540568,0.08625,0.008624999999999997,0.1875,0.3115141575122652,7999889.580279149,30.44887652553533,0.02970375664513906,89.33862907330419,15.0,8000001
194.0,851.5800437148812,453.70914617142955,126.20131772029876,210221.13858368245,2330336.1504753525,0.0,5458012.22043338,1305.2891898863109,5257244.186915438,7.572079063217926,5.048052708811951,15161.14505675939,42.57900218574406,9.074182923428591,81.66764631085732,120.98332367109273,95.53382509757715,0.0,25.449498573515584,0.0,0.0,0.0,0.0,85.15800437148812,85.15800437148812,0.375,0.03749999999999999,0.1875,0.3475928167389076,7789653.66009862,65715.54412199996,0.03998694584263256,120.98332367109273,15.0,8000001,533.5138724262102,241.39638018379205,39.89371901679031,73.93452824641814,7996103.583437069,0.0,3008.678063013076,774.9102526100023,2488.696776512156,2.393623141007418,1.5957487606716123,8.357439063925211,26.67569362131051,4.827927603675841,43.45134843308257,91.2342226627696,45.993808192489716,0.0,45.24041447027988,0.0,0.0,0.0,0.0,53.35138724262102,53.35138724262102,0.08625,0.008624999999999997,0.1875,0.3115152746666294,7999887.171752692,31.10870581781372,0.029708130353282923,91.2342226627696,15.0,8000001
195.0,845.179308404433,448.3400809243376,122.77251828590452,210226.11834677673,2345355.910580074,0.0,5443002.679165555,1293.5193893287706,5257329.023933204,7.36635109715427,4.910900731436181,15119.451886570987,42.25896542022165,8.966801618486752,80.70121456638077,120.73733111094703,95.42690058688858,0.0,25.310430524058454,0.0,0.0,0.0,0.0,84.5179308404433,84.5179308404433,0.375,0.03749999999999999,0.1875,0.346604839960682,7789652.109134957,65716.60458458948,0.03998724778109831,120.73733111094703,15.0,8000001,544.8373312752021,246.52116083685954,40.74098929567657,75.5468984366296,7996019.845630113,0.0,3073.507989999231,791.3584921120616,2542.6035147093735,2.444459357740594,1.6296395718270626,8.537522194442309,27.241866563760105,4.930423216737191,44.37380895063472,93.16990391948231,46.96951716340449,0.0,46.20038675607782,0.0,0.0,0.0,0.0,54.48373312752021,54.48373312752021,0.08625,0.008624999999999997,0.1875,0.3115164154982626,7999884.712112225,31.782539961049675,0.029712417999730806,93.16990391948231,15.0,8000001
196.0,839.4843206426467,443.39741187800826,119.57208040552588,210230.9655014689,2360334.234533494,0.0,5428033.346152134,1282.881732520655,5257413.255752657,7.174324824331552,4.782883216221036,15077.87040597815,41.97421603213233,8.867948237560165,79.81153413804148,120.58050480719129,95.38924071080001,0.0,25.191264096391283,0.0,0.0,0.0,0.0,83.94843206426467,83.94843206426467,0.375,0.03749999999999999,0.1875,0.34562610148544565,7789650.462418148,65717.65748220102,0.03998752908979228,120.58050480719129,15.0,8000001,556.400399213328,251.75444027294463,41.60621195537781,77.19351162688395,7995934.334021978,0.0,3139.7114149076133,808.1548394862726,2597.654350498831,2.4963727173226684,1.6642484782151126,8.721420596965592,27.8200199606664,5.0350888054588925,45.31579924913004,95.14651489476077,47.96585205048368,0.0,47.180662844277094,0.0,0.0,0.0,0.0,55.6400399213328,55.6400399213328,0.08625,0.008624999999999997,0.1875,0.3115175805084329,7999882.200276373,32.47067532240097,0.02971662169451466,95.14651489476077,15.0,8000001
197.0,834.4792744897486,438.86704922375725,116.58624158427817,210235.6889076229,2375271.1451757015,0.0,5413104.233351398,1273.3463237135059,5257496.95215564,6.99517449505669,4.663449663371127,15036.400648198329,41.72396372448743,8.777340984475146,78.99606886027631,120.51226969570737,95.42059975788327,0.0,25.091669937824108,0.0,0.0,0.0,0.0,83.44792744897487,83.44792744897487,0.375,0.03749999999999999,0.1875,0.3446564701611369,7789648.724850813,65718.70368710754,0.03998779092423888,120.51226969570737,15.0,8000001,568.2081154213921,257.0985027326641,42.489765572672155,78.87509333956432,7995847.01111626,0.0,3207.3174066257975,825.3066181540562,2653.8734919485023,2.5493859343603296,1.6995906229068862,8.909215018404993,28.410405771069605,5.1419700546532825,46.27773049187954,97.16491508190018,48.983245753856096,0.0,48.18166932804409,0.0,0.0,0.0,0.0,56.82081154213921,56.82081154213921,0.08625,0.008624999999999997,0.1875,0.3115187702089561,7999879.635141039,33.173414502679464,0.02972074350147466,97.16491508190018,15.0,8000001
198.0,830.1501253531128,434.73610809256735,113.80229320184948,210240.2968956221,2390166.6658531,0.0,5398215.348724651,1264.88623344568,5257580.181430662,6.828137592110968,4.55209172807398,14995.042635346254,41.50750626765564,8.694722161851349,78.25249945666212,120.53224617351543,95.52088091435918,0.0,25.011365259156253,0.0,0.0,0.0,0.0,83.01501253531129,83.01501253531129,0.375,0.03749999999999999,0.1875,0.3436958175347529,7789646.900811197,65719.74405291528,0.03998803435051232,120.53224617351543,15.0,8000001,580.2656237247015,262.555679995895,43.39203663006761,80.59238439523524,7995757.838629913,0.0,3276.355645295121,842.8213037205965,2711.2856561774597,2.6035221978040566,1.7356814652027044,9.10098790359756,29.013281186235076,5.2511135999179,47.2600223992611,99.22598176688277,50.02214012541703,0.0,49.20384164146573,0.0,0.0,0.0,0.0,58.02656237247015,58.02656237247015,0.08625,0.008624999999999997,0.1875,0.3115199851224154,7999877.015578928,33.89106646583494,0.029724785439561332,99.22598176688277,15.0,8000001
199.0,826.4845249945303,430.9928466336296,111.20850249892443,210244.7973069663,2405020.820213496,0.0,5383366.696605432,1257.4773716281597,5257663.010545782,6.672510149935465,4.448340099956978,14953.796379459533,41.324226249726514,8.619856932672594,77.57871239405333,120.64024789432933,95.69013535012783,0.0,24.950112544201502,0.0,0.0,0.0,0.0,82.64845249945303,82.64845249945303,0.375,0.03749999999999999,0.1875,0.34274401779141966,7789644.994190557,65720.77941672485,0.03998826035165411,120.64024789432933,15.0,8000001,592.5781747086917,268.1283523474195,44.31341967755395,82.34614123204578,7995666.777476986,0.0,3346.8564350010342,860.7065270561111,2769.9160799241104,2.658805180653237,1.7725367871021582,9.296823430558428,29.628908735434585,5.36256704694839,48.26310342253551,101.33061038568067,51.082986148164046,0.0,50.24762423751663,0.0,0.0,0.0,0.0,59.25781747086917,59.25781747086917,0.08625,0.008624999999999997,0.1875,0.3115212257823853,7999874.340439043,34.62394667105805,0.029728749484100574,101.33061038568067,15.0,8000001
200.0,823.4717638832932,427.62660977656185,108.79404086852682,210249.19753187476,2419833.6320040454,0.0,5368558.27804957,1251.098373659855,5257745.505315335,6.527642452111609,4.351761634741073,14912.661883471026,41.17358819416466,8.552532195531239,76.97278975978114,120.83628027017232,95.92856183017838,0.0,24.907718439993943,0.0,0.0,0.0,0.0,82.34717638832932,82.34717638832932,0.375,0.03749999999999999,0.1875,0.34180094769496017,7789643.008427275,65721.81060121536,0.039988469833567006,120.83628027017232,15.0,8000001,605.15112787483,273.818949561156,45.25431749751965,84.13713623166504,7995573.787752068,0.0,3418.8507167198845,878.970077435986,2829.790530327981,2.715259049851179,1.8101726999007863,9.496807546444124,30.2575563937415,5.47637899122312,49.28741092100808,103.47971488825453,52.16624411887391,0.0,51.313470769380615,0.0,0.0,0.0,0.0,60.515112787483,60.515112787483,0.08625,0.008624999999999997,0.1875,0.3115224927336594,7999871.608546224,35.37237720755261,0.029732637568022854,103.47971488825453,15.0,8000001
201.0,821.10272052141,424.62777829470616,106.54891795638903,210253.5045441359,2434605.124871295,0.0,5353790.091167814,1245.730498816116,5257827.730561259,6.392935077383342,4.261956718255561,14871.639142132817,41.0551360260705,8.492555565894124,76.43300009304711,121.12053966740751,96.23650684674669,0.0,24.884032820660828,0.0,0.0,0.0,0.0,82.110272052141,82.110272052141,0.375,0.03749999999999999,0.1875,0.34086648652999385,7789640.946537925,65722.83841666093,0.039988663630425164,121.12053966740751,15.0,8000001,617.9899538374622,279.62995190328945,46.21514127288896,85.96615805187744,7995478.828713363,0.0,3492.3700815269813,897.6199057407516,2890.935315929117,2.7729084763733374,1.8486056509155584,9.701028004241614,30.89949769187311,5.5925990380657895,50.3333913425921,105.67422810935297,53.27238383417326,0.0,52.401844275179705,0.0,0.0,0.0,0.0,61.79899538374622,61.79899538374622,0.08625,0.008624999999999997,0.1875,0.311523786532483,7999868.818700631,36.1366869320281,0.02973645158305757,105.67422810935297,15.0,8000001
202.0,819.3698174101803,421.987722824439,104.46392111475559,210257.72493342817,2449335.322162606,0.0,5339062.131442632,1241.3575402346194,5257909.750269679,6.267835266885335,4.178556844590224,14830.7281428962,40.968490870509015,8.439754456488782,75.95779010839902,121.49341328904943,96.61446527012794,0.0,24.878948018921488,0.0,0.0,0.0,0.0,81.93698174101803,81.93698174101803,0.375,0.03749999999999999,0.1875,0.3399405160455886,7789638.811145471,65723.86366288803,0.03998884250963874,121.49341328904943,15.0,8000001,631.1002365622477,285.5638911546159,47.19631075853608,87.83401196596785,7995381.858765445,0.0,3567.446784070946,916.6641277168635,2953.3772978891743,2.8317786455121645,1.8878524303414435,9.909574400197071,31.555011828112384,5.711277823092318,51.40150040783086,107.91510214621633,54.40188478005233,0.0,53.513217366164,0.0,0.0,0.0,0.0,63.11002365622477,63.11002365622477,0.08625,0.008624999999999997,0.1875,0.31152510774679293,7999865.969677232,36.91721160896323,0.029740193380894547,107.91510214621633,15.0,8000001
203.0,818.266983367555,419.6987625299272,102.53055979117823,210261.86493531798,2464024.246728211,0.0,5324374.392030794,1237.965745897482,5257991.627743393,6.151833587470693,4.10122239164713,14789.928866752207,40.91334916837775,8.393975250598544,75.5457772553869,121.95547973865985,97.06308151856433,0.0,24.892398220095508,0.0,0.0,0.0,0.0,81.8266983367555,81.8266983367555,0.375,0.03749999999999999,0.1875,0.3390229204004835,7789636.604504903,65724.88713118152,0.0399890071764069,121.95547973865985,15.0,8000001,644.4876756468761,291.62335165241814,48.19825445603244,89.74152020902886,7995282.835441676,0.0,3644.113756319324,936.1110272992943,3017.1439014384646,2.8918952673619462,1.9279301782412976,10.12253821199812,32.22438378234381,5.832467033048363,52.49220329743527,110.20330874329191,55.55523632487587,0.0,54.64807241841604,0.0,0.0,0.0,0.0,64.44876756468761,64.44876756468761,0.08625,0.008624999999999997,0.1875,0.31152645695645675,7999863.060225295,37.71429405369405,0.029743864774313008,110.20330874329191,15.0,8000001
204.0,817.7896219434506,417.7541281345232,100.74101446810046,210265.93045912348,2478671.920723194,0.0,5309726.864053146,1235.5437500779738,5258073.425750905,6.044460868086027,4.029640578724019,14749.241289036516,40.88948109717253,8.355082562690466,75.19574306421418,122.50751026451366,97.58315125012705,0.0,24.924359014386617,0.0,0.0,0.0,0.0,81.77896219434506,81.77896219434506,0.375,0.03749999999999999,0.1875,0.33811358610988823,7789634.328526418,65725.9096061476,0.03998915827789062,122.50751026451366,15.0,8000001,658.1580886447125,297.81097135219767,49.221409791785675,91.68952233132424,7995181.715386261,0.0,3722.4046215806216,955.9690599969101,3082.263127553162,2.9532845875071403,1.9688563916714272,10.340012837723949,32.907904432235625,5.956219427043953,53.605974843395586,112.53983968406496,56.73293791594077,0.0,55.806901768124185,0.0,0.0,0.0,0.0,65.81580886447125,65.81580886447125,0.08625,0.008624999999999997,0.1875,0.3115278347535225,7999860.089067839,38.528284278379,0.02974746753827973,112.53983968406496,15.0,8000001
205.0,817.9345857157754,416.1479290693118,99.08808980059113,210269.92711382025,2493278.365408686,0.0,5295119.536872921,1234.0825147850871,5258155.206672583,5.945285388035468,3.9635235920236456,14708.665380202558,40.896729285788766,8.322958581386235,74.90662723247613,123.1504706860646,98.17562358200888,0.0,24.974847104055712,0.0,0.0,0.0,0.0,81.79345857157753,81.79345857157753,0.375,0.03749999999999999,0.1875,0.33721240199386754,7789631.984796392,65726.9318675408,0.03998929640703423,123.1504706860646,15.0,8000001,672.1174134320693,304.1294429095846,50.2662232986279,93.67887555884575,7995078.454335953,0.0,3802.3537088079443,976.2468563416539,3148.7635648670084,3.0159733979176737,2.010648931945116,10.562093635577623,33.60587067160346,6.082588858191693,54.74329972372523,114.92570719011313,57.93549927963389,0.0,56.99020791047924,0.0,0.0,0.0,0.0,67.21174134320692,67.21174134320692,0.08625,0.008624999999999997,0.1875,0.3115292417424691,7999857.0549011035,39.35953964089515,0.029751003411017423,114.92570719011313,15.0,8000001
206.0,818.7001562836891,414.8751245164701,97.56517162868084,210273.86023214922,2507843.6009515454,0.0,5280552.398363892,1233.5752808001594,5258237.03264454,5.85391029772085,3.9026068651472343,14668.201106566366,40.93500781418446,8.297502490329403,74.67752241296463,123.88552400807373,98.84160384515954,0.0,25.043920162914198,0.0,0.0,0.0,0.0,81.87001562836892,81.87001562836892,0.375,0.03749999999999999,0.1875,0.3363192591273077,7789629.574596237,65727.95469206241,0.03998942210606196,123.88552400807373,15.0,8000001,686.3717106197707,310.58151478275425,51.33315080091255,95.71045516120252,7994973.007101411,0.0,3883.996067189514,996.953225402525,3216.674401821946,3.079989048054753,2.053326032036502,10.788877964415317,34.318585530988535,6.211630295655086,55.90467266089577,117.36194432749005,59.163440625241044,0.0,58.198503702249006,0.0,0.0,0.0,0.0,68.63717106197707,68.63717106197707,0.08625,0.008624999999999997,0.1875,0.31153067854046546,7999853.956394004,40.2084249967212,0.029754474095044083,117.36194432749005,15.0,8000001
207.0,820.0860298067425,413.93149815029807,96.16618756757443,210277.73489307688,2522367.6462218254,0.0,5266025.435169589,1234.0175279570406,5258318.965700754,5.769971254054465,3.8466475027029774,14627.848431026636,41.00430149033713,8.278629963005962,74.50766966705365,124.71403373110316,99.58235688474093,0.0,25.131676846362225,0.0,0.0,0.0,0.0,82.00860298067425,82.00860298067425,0.375,0.03749999999999999,0.1875,0.33543405079146343,7789627.098919371,65728.97885513707,0.0399895358696739,124.71403373110316,15.0,8000001,700.9271660097116,317.1699923556806,52.42265760317929,97.78515482698447,7994865.327548137,0.0,3967.367481031427,1018.0971583653923,3286.025439062088,3.145359456190757,2.0969063041271716,11.020465225087296,35.04635830048558,6.343399847113613,57.09059862402252,119.84960542054631,60.41729285246049,0.0,59.43231256808583,0.0,0.0,0.0,0.0,70.09271660097116,70.09271660097116,0.08625,0.008624999999999997,0.1875,0.31153214577763233,7999850.792187533,41.075312853861995,0.029757881258184887,119.84960542054631,15.0,8000001
208.0,822.0933079693127,413.3136364022644,94.88557090374364,210281.55594274454,2536850.51858729,0.0,5251538.632954704,1235.406944371577,5258401.0679140575,5.693134254224619,3.7954228361497457,14587.607313763066,41.104665398465634,8.266272728045289,74.3964545524076,125.63756787044134,100.39931091946968,0.0,25.238256950971664,0.0,0.0,0.0,0.0,82.20933079693127,82.20933079693127,0.375,0.03749999999999999,0.1875,0.3345566724270823,7789624.558486365,65730.00513267507,0.039989638147962844,125.63756787044134,15.0,8000001,715.7900930970909,323.8977390825577,53.53521868244738,99.9038870467428,7994755.368577118,0.0,4052.5044849380984,1039.6878321796485,3356.847102075602,3.2121131209468423,2.1414087472978953,11.256956902605829,35.78950465485455,6.477954781651154,58.30159303486039,122.38976647329413,61.697597762672196,0.0,60.692168710621935,0.0,0.0,0.0,0.0,71.5790093097091,71.5790093097091,0.08625,0.008624999999999997,0.1875,0.3115336440973093,7999847.560894236,41.960583530872086,0.029761226534556887,122.38976647329413,15.0,8000001
