,Infected asymptomatic,Infected symptomatic,Critical Cases,Diseased,Susceptible,Isolated,Recovered,total infected,accumulated cases,critical cases recovery rate,death rate,deimmunization rate,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,isolated critical case rate,symptomatic rate,new cases,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,fraction of symptomatic,non controlled population,incidence per 100000,case fatality rate,total infection rate,contacts per person symptomatic self,init total population
180.0,1029.1328556361652,585.1297355783537,209.28571859614362,210130.82364942596,2115699.024067794,0.0,5672347.603972992,1614.262591214519,5255948.578157185,12.557143115768616,8.371428743845746,15756.5211221472,51.45664278180826,11.702594711567075,105.32335240410366,134.61663910138205,104.81852526424049,0.0,29.798113837141546,0.0,0.0,0.0,0.0,102.91328556361653,102.91328556361653,0.375,0.03749999999999999,0.1875,0.3624749398040135,7789660.890632,65699.34901454618,0.03997961938263502,134.61663910138205,15.0,8000001
181.0,1009.9738280495579,571.4267432753114,200.36756737033633,210139.01744240787,2131300.4704627157,0.0,5656779.743956205,1581.4005713248694,5256050.538477168,12.02205404222018,8.014702694813455,15713.277066545015,50.498691402477895,11.42853486550623,102.85681378955606,132.94056636001906,103.62569973842255,0.0,29.31486662159651,0.0,0.0,0.0,0.0,100.99738280495579,100.99738280495579,0.375,0.03749999999999999,0.1875,0.36134218846056204,7789661.614990246,65700.62351838667,0.03998040275756011,132.94056636001906,15.0,8000001
182.0,991.9853144220938,558.5267434498578,192.0454494966449,210146.86638893172,2146860.342809201,0.0,5641251.233294523,1550.5120578719516,5256150.640961706,11.522726969798693,7.681817979865796,15670.142314707009,49.599265721104686,11.170534868997157,100.5348138209744,131.38535532329402,102.52308964491871,0.0,28.86226567837531,0.0,0.0,0.0,0.0,99.19853144220937,99.19853144220937,0.375,0.03749999999999999,0.1875,0.3602208319594916,7789662.088161597,65701.87479928698,0.03998113462563958,131.38535532329402,15.0,8000001
183.0,975.1145480220788,546.3877448164336,184.2774917835663,210154.39349479196,2162378.631716473,0.0,5625762.19500414,1521.5022928385124,5256249.000032452,11.056649507013976,7.371099671342653,15627.117208344833,48.75572740110394,10.927754896328674,98.34979406695805,129.94700572945493,101.50793961240886,0.0,28.439066117046078,0.0,0.0,0.0,0.0,97.51145480220788,97.51145480220788,0.375,0.03749999999999999,0.1875,0.3591106943369066,7789662.329013452,65703.1042875176,0.03998181849708689,129.94700572945493,15.0,8000001
184.0,959.312551218158,534.9707662350486,177.02503802059275,210161.62015506125,2177855.331961072,0.0,5610312.7395284185,1494.2833174532066,5256345.725022974,10.621502281235564,7.08100152082371,15584.202054245607,47.9656275609079,10.699415324700972,96.29473792230876,128.62183401712463,100.57772048674165,0.0,28.044113530382983,0.0,0.0,0.0,0.0,95.9312551218158,95.9312551218158,0.375,0.03749999999999999,0.1875,0.35801160327937687,7789662.354806944,65704.31334974802,0.039982457613961964,128.62183401712463,15.0,8000001
185.0,944.5338940584116,524.2396228965033,170.25239787966032,210168.56627775717,2193290.4421443553,0.0,5594902.965663081,1468.773516954915,5256440.920545627,10.215143872779619,6.810095915186413,15541.397126841892,47.22669470292058,10.484792457930066,94.3631321213706,127.40645763869979,99.73011893345124,0.0,27.67633870524855,0.0,0.0,0.0,0.0,94.45338940584116,94.45338940584116,0.375,0.03749999999999999,0.1875,0.3569233900563276,7789662.181324391,65705.50329363243,0.03998305497095577,127.40645763869979,15.0,8000001
186.0,930.7364725692439,514.1607303314172,163.92661582954162,210175.25039786389,2208683.96436748,0.0,5579532.961415948,1444.8972029006611,5256534.686835229,9.835596949772498,6.557064633181665,15498.702670599856,46.536823628462194,10.283214606628345,92.54893145965511,126.29778071860028,98.96302795598507,0.0,27.334752762615203,0.0,0.0,0.0,0.0,93.07364725692439,93.07364725692439,0.375,0.03749999999999999,0.1875,0.35584588945097884,7789661.822986329,65706.67537210595,0.03998361333451085,126.29778071860028,15.0,8000001
187.0,917.8813052341724,504.70292472518565,158.0172584820618,210181.68978247876,2224035.903922415,0.0,5564202.804806692,1422.584229959358,5256627.120071523,9.481035508923707,6.320690339282473,15456.11890224081,45.89406526170862,10.094058494503713,90.84652645053342,125.29298097181935,98.27453827606507,0.0,27.01844269575427,0.0,0.0,0.0,0.0,91.78813052341724,91.78813052341724,0.375,0.03749999999999999,0.1875,0.3547789396903441,7789661.292959066,65707.8307874152,0.039984135260409906,125.29298097181935,15.0,8000001
188.0,905.9323462524495,495.8372981633019,152.4962189120568,210187.9005277909,2239346.2689975835,0.0,5548912.564611325,1401.7696444157514,5256718.312682064,9.149773134723407,6.099848756482272,15413.646012809237,45.29661731262247,9.916745963266038,89.25071366939434,124.38949780598053,97.6629305276169,0.0,26.726567278363635,0.0,0.0,0.0,0.0,90.59323462524495,90.59323462524495,0.375,0.03749999999999999,0.1875,0.3537223823747187,7789660.603253324,65708.97069490446,0.03998462310995499,124.38949780598053,15.0,8000001
189.0,894.8563143046994,487.5370475600877,147.3375366069007,210193.8976485454,2254615.070396856,0.0,5533662.301056151,1382.393361864787,5256808.35362727,8.840252196414042,5.893501464276028,15371.28416960042,44.74281571523497,9.750740951201754,87.75666856081578,123.58502153728465,97.12666822036303,0.0,26.458353316921617,0.0,0.0,0.0,0.0,89.48563143046994,89.48563143046994,0.375,0.03749999999999999,0.1875,0.3526760624070286,7789659.764814872,65710.09620657885,0.039985079064849056,123.58502153728465,15.0,8000001
190.0,884.6225356686705,479.77733614012703,142.51723180681432,210199.69516059203,2269842.32127066,0.0,5518452.066465154,1364.3998718087976,5256897.328669015,8.551033908408858,5.700689272272573,15329.033517958762,44.231126783433524,9.595546722802542,86.35992050522286,122.87748365739603,96.66439143353027,0.0,26.213092223865754,0.0,0.0,0.0,0.0,88.46225356686705,88.46225356686705,0.375,0.03749999999999999,0.1875,0.3516398279223537,7789658.787607623,65711.20839446165,0.03998550514088357,122.87748365739603,15.0,8000001
191.0,875.2028006339733,472.53516644691706,138.013153094626,210205.30615707283,2285028.036858073,0.0,5503281.905864703,1347.7379670808905,5256985.32062422,8.280789185677559,5.520526123785041,15286.894182957507,43.76014003169867,9.450703328938342,85.05632996044508,122.26504809451629,96.27491120419619,0.0,25.99013689032011,0.0,0.0,0.0,0.0,87.52028006339734,87.52028006339734,0.375,0.03749999999999999,0.1875,0.3506135302178927,7789657.680689856,65712.30829376422,0.03998590320052726,122.26504809451629,15.0,8000001
192.0,866.5712322612111,465.7892639485141,133.80483718373597,210210.74287875617,2300172.2342388104,0.0,5488151.857549063,1332.3604962097252,5257072.409604692,8.028290231024158,5.352193487349439,15244.86627096962,43.32856161306056,9.315785278970282,83.84206751073253,121.74610341767348,95.95720457862191,0.0,25.788898839051576,0.0,0.0,0.0,0.0,86.65712322612112,86.65712322612112,0.375,0.03749999999999999,0.1875,0.3495970236835923,7789656.452284083,65713.39690588403,0.03998627496450312,121.74610341767348,15.0,8000001
193.0,858.704166619208,459.51997039631163,129.87337993627258,210216.01677898667,2315274.9320940813,0.0,5473061.953610003,1318.2241370155195,5257158.673244427,7.792402796176354,5.194935197450904,15202.949871138897,42.9352083309604,9.190399407926233,82.7135946713361,121.31925593865584,95.71041029851578,0.0,25.60884564014006,0.0,0.0,0.0,0.0,85.8704166619208,85.8704166619208,0.375,0.03749999999999999,0.1875,0.3485901657336302,7789655.1098411,65714.47520124594,0.03998662202243422,121.31925593865584,15.0,8000001
194.0,851.5800437148812,453.70914617142955,126.20131772029876,210221.13858368245,2330336.1504753525,0.0,5458012.22043338,1305.2891898863109,5257244.186915438,7.572079063217926,5.048052708811951,15161.14505675939,42.57900218574406,9.074182923428591,81.66764631085732,120.98332367109273,95.53382509757715,0.0,25.449498573515584,0.0,0.0,0.0,0.0,85.15800437148812,85.15800437148812,0.375,0.03749999999999999,0.1875,0.3475928167389076,7789653.66009862,65715.54412199996,0.03998694584263256,120.98332367109273,15.0,8000001
195.0,845.179308404433,448.3400809243376,122.77251828590452,210226.11834677673,2345355.910580074,0.0,5443002.679165555,1293.5193893287706,5257329.023933204,7.36635109715427,4.910900731436181,15119.451886570987,42.25896542022165,8.966801618486752,80.70121456638077,120.73733111094703,95.42690058688858,0.0,25.310430524058454,0.0,0.0,0.0,0.0,84.5179308404433,84.5179308404433,0.375,0.03749999999999999,0.1875,0.346604839960682,7789652.109134957,65716.60458458948,0.03998724778109831,120.73733111094703,15.0,8000001
196.0,839.4843206426467,443.39741187800826,119.57208040552588,210230.9655014689,2360334.234533494,0.0,5428033.346152134,1282.881732520655,5257413.255752657,7.174324824331552,4.782883216221036,15077.87040597815,41.97421603213233,8.867948237560165,79.81153413804148,120.58050480719129,95.38924071080001,0.0,25.191264096391283,0.0,0.0,0.0,0.0,83.94843206426467,83.94843206426467,0.375,0.03749999999999999,0.1875,0.34562610148544565,7789650.462418148,65717.65748220102,0.03998752908979228,120.58050480719129,15.0,8000001
197.0,834.4792744897486,438.86704922375725,116.58624158427817,210235.6889076229,2375271.1451757015,0.0,5413104.233351398,1273.3463237135059,5257496.95215564,6.99517449505669,4.663449663371127,15036.400648198329,41.72396372448743,8.777340984475146,78.99606886027631,120.51226969570737,95.42059975788327,0.0,25.091669937824108,0.0,0.0,0.0,0.0,83.44792744897487,83.44792744897487,0.375,0.03749999999999999,0.1875,0.3446564701611369,7789648.724850813,65718.70368710754,0.03998779092423888,120.51226969570737,15.0,8000001
198.0,830.1501253531128,434.73610809256735,113.80229320184948,210240.2968956221,2390166.6658531,0.0,5398215.348724651,1264.88623344568,5257580.181430662,6.828137592110968,4.55209172807398,14995.042635346254,41.50750626765564,8.694722161851349,78.25249945666212,120.53224617351543,95.52088091435918,0.0,25.011365259156253,0.0,0.0,0.0,0.0,83.01501253531129,83.01501253531129,0.375,0.03749999999999999,0.1875,0.3436958175347529,7789646.900811197,65719.74405291528,0.03998803435051232,120.53224617351543,15.0,8000001
199.0,826.4845249945303,430.9928466336296,111.20850249892443,210244.7973069663,2405020.820213496,0.0,5383366.696605432,1257.4773716281597,5257663.010545782,6.672510149935465,4.448340099956978,14953.796379459533,41.324226249726514,8.619856932672594,77.57871239405333,120.64024789432933,95.69013535012783,0.0,24.950112544201502,0.0,0.0,0.0,0.0,82.64845249945303,82.64845249945303,0.375,0.03749999999999999,0.1875,0.34274401779141966,7789644.994190557,65720.77941672485,0.03998826035165411,120.64024789432933,15.0,8000001
200.0,823.4717638832932,427.62660977656185,108.79404086852682,210249.19753187476,2419833.6320040454,0.0,5368558.27804957,1251.098373659855,5257745.505315335,6.527642452111609,4.351761634741073,14912.661883471026,41.17358819416466,8.552532195531239,76.97278975978114,120.83628027017232,95.92856183017838,0.0,24.907718439993943,0.0,0.0,0.0,0.0,82.34717638832932,82.34717638832932,0.375,0.03749999999999999,0.1875,0.34180094769496017,7789643.008427275,65721.81060121536,0.039988469833567006,120.83628027017232,15.0,8000001
201.0,821.10272052141,424.62777829470616,106.54891795638903,210253.5045441359,2434605.124871295,0.0,5353790.091167814,1245.730498816116,5257827.730561259,6.392935077383342,4.261956718255561,14871.639142132817,41.0551360260705,8.492555565894124,76.43300009304711,121.12053966740751,96.23650684674669,0.0,24.884032820660828,0.0,0.0,0.0,0.0,82.110272052141,82.110272052141,0.375,0.03749999999999999,0.1875,0.34086648652999385,7789640.946537925,65722.83841666093,0.039988663630425164,121.12053966740751,15.0,8000001
202.0,819.3698174101803,421.987722824439,104.46392111475559,210257.72493342817,2449335.322162606,0.0,5339062.131442632,1241.3575402346194,5257909.750269679,6.267835266885335,4.178556844590224,14830.7281428962,40.968490870509015,8.439754456488782,75.95779010839902,121.49341328904943,96.61446527012794,0.0,24.878948018921488,0.0,0.0,0.0,0.0,81.93698174101803,81.93698174101803,0.375,0.03749999999999999,0.1875,0.3399405160455886,7789638.811145471,65723.86366288803,0.03998884250963874,121.49341328904943,15.0,8000001
203.0,818.266983367555,419.6987625299272,102.53055979117823,210261.86493531798,2464024.246728211,0.0,5324374.392030794,1237.965745897482,5257991.627743393,6.151833587470693,4.10122239164713,14789.928866752207,40.91334916837775,8.393975250598544,75.5457772553869,121.95547973865985,97.06308151856433,0.0,24.892398220095508,0.0,0.0,0.0,0.0,81.8266983367555,81.8266983367555,0.375,0.03749999999999999,0.1875,0.3390229204004835,7789636.604504903,65724.88713118152,0.0399890071764069,121.95547973865985,15.0,8000001
204.0,817.7896219434506,417.7541281345232,100.74101446810046,210265.93045912348,2478671.920723194,0.0,5309726.864053146,1235.5437500779738,5258073.425750905,6.044460868086027,4.029640578724019,14749.241289036516,40.88948109717253,8.355082562690466,75.19574306421418,122.50751026451366,97.58315125012705,0.0,24.924359014386617,0.0,0.0,0.0,0.0,81.77896219434506,81.77896219434506,0.375,0.03749999999999999,0.1875,0.33811358610988823,7789634.328526418,65725.9096061476,0.03998915827789062,122.50751026451366,15.0,8000001
205.0,817.9345857157754,416.1479290693118,99.08808980059113,210269.92711382025,2493278.365408686,0.0,5295119.536872921,1234.0825147850871,5258155.206672583,5.945285388035468,3.9635235920236456,14708.665380202558,40.896729285788766,8.322958581386235,74.90662723247613,123.1504706860646,98.17562358200888,0.0,24.974847104055712,0.0,0.0,0.0,0.0,81.79345857157753,81.79345857157753,0.375,0.03749999999999999,0.1875,0.33721240199386754,7789631.984796392,65726.9318675408,0.03998929640703423,123.1504706860646,15.0,8000001
206.0,818.7001562836891,414.8751245164701,97.56517162868084,210273.86023214922,2507843.6009515454,0.0,5280552.398363892,1233.5752808001594,5258237.03264454,5.85391029772085,3.9026068651472343,14668.201106566366,40.93500781418446,8.297502490329403,74.67752241296463,123.88552400807373,98.84160384515954,0.0,25.043920162914198,0.0,0.0,0.0,0.0,81.87001562836892,81.87001562836892,0.375,0.03749999999999999,0.1875,0.3363192591273077,7789629.574596237,65727.95469206241,0.03998942210606196,123.88552400807373,15.0,8000001
207.0,820.0860298067425,413.93149815029807,96.16618756757443,210277.73489307688,2522367.6462218254,0.0,5266025.435169589,1234.0175279570406,5258318.965700754,5.769971254054465,3.8466475027029774,14627.848431026636,41.00430149033713,8.278629963005962,74.50766966705365,124.71403373110316,99.58235688474093,0.0,25.131676846362225,0.0,0.0,0.0,0.0,82.00860298067425,82.00860298067425,0.375,0.03749999999999999,0.1875,0.33543405079146343,7789627.098919371,65728.97885513707,0.0399895358696739,124.71403373110316,15.0,8000001
208.0,822.0933079693127,413.3136364022644,94.88557090374364,210281.55594274454,2536850.51858729,0.0,5251538.632954704,1235.406944371577,5258401.0679140575,5.693134254224619,3.7954228361497457,14587.607313763066,41.104665398465634,8.266272728045289,74.3964545524076,125.63756787044134,100.39931091946968,0.0,25.238256950971664,0.0,0.0,0.0,0.0,82.20933079693127,82.20933079693127,0.375,0.03749999999999999,0.1875,0.3345566724270823,7789624.558486365,65730.00513267507,0.039989638147962844,125.63756787044134,15.0,8000001
209.0,824.7244942793868,413.01891009835657,93.71822754771017,210285.32801403527,2551292.233704238,0.0,5237091.976649814,1237.7434043777434,5258483.4015364675,5.62309365286261,3.748729101908407,14547.47771291615,41.23622471396934,8.260378201967132,74.34340381770419,126.65790369894131,101.29406197556725,0.0,25.363841723374062,0.0,0.0,0.0,0.0,82.47244942793868,82.47244942793868,0.375,0.03749999999999999,0.1875,0.33368702158909547,7789621.95375843,65731.03430282655,0.03998972934907284,126.65790369894131,15.0,8000001
210.0,827.9834956394445,413.04545933765155,92.65950581537045,210289.0555448746,2565692.8053038972,0.0,5222685.450690449,1241.028954977096,5258566.029139371,5.559570348922227,3.7063802326148183,14507.459585251248,41.39917478197223,8.26090918675303,74.34818268077728,127.77703323273468,102.26837891376712,0.0,25.508654318967555,0.0,0.0,0.0,0.0,82.79834956394446,82.79834956394446,0.375,0.03749999999999999,0.1875,0.3328249979028689,7789619.284949323,65732.06714773375,0.03998980984161779,127.77703323273468,15.0,8000001
211.0,831.8756291551597,413.3921815004597,91.70516882913059,210292.7427953749,2580052.244973619,0.0,5208319.039251536,1245.2678106556193,5258649.013754177,5.502310129747835,3.6682067531652236,14467.552886809823,41.593781457757984,8.267843630009194,74.41059267008275,128.9971694823529,103.32420907064814,0.0,25.67296041170476,0.0,0.0,0.0,0.0,83.18756291551597,83.18756291551597,0.375,0.03749999999999999,0.1875,0.3319705030220073,7789616.55203581,65733.10445528915,0.039989879956876195,128.9971694823529,15.0,8000001
212.0,836.4076341750953,414.0587222928199,90.85136934804872,210296.39386392446,2594370.561932073,0.0,5193992.7264782,1250.4663564679151,5258732.419013902,5.451082160882923,3.6340547739219486,14427.757573550556,41.820381708754766,8.281174445856397,74.53057001270759,130.32075349546787,104.46368453849429,0.0,25.85706895697359,0.0,0.0,0.0,0.0,83.64076341750953,83.64076341750953,0.375,0.03749999999999999,0.1875,0.33112344058769877,7789613.754766742,65734.1470209054,0.03998993999077794,130.32075349546787,15.0,8000001
213.0,841.5876895816539,415.0454697516827,90.09462685274649,210300.01270231474,2608647.7627976467,0.0,5179706.496713865,1256.6331593333366,5258816.309296164,5.405677611164789,3.6037850741098594,14388.073601982956,42.07938447908269,8.300909395033653,74.70818455530289,131.75046222127668,105.68912911093804,0.0,26.061333110338644,0.0,0.0,0.0,0.0,84.15876895816538,84.15876895816538,0.375,0.03749999999999999,0.1875,0.33028371618959246,7789610.892670845,65735.1956493026,0.03998999020569729,131.75046222127668,15.0,8000001
214.0,847.4254363804822,416.3535511519373,89.4318067261641,210303.60312999197,2622883.851349174,0.0,5165460.334726585,1263.7789875324195,5258900.749868227,5.365908403569845,3.5772722690465644,14348.50092979607,42.37127181902411,8.327071023038746,74.94363920734872,133.28921723051758,107.00306592484114,0.0,26.286151305676434,0.0,0.0,0.0,0.0,84.74254363804822,84.74254363804822,0.375,0.03749999999999999,0.1875,0.3294512373282015,7789607.965063292,65736.25115632145,0.03999003083206344,133.28921723051758,15.0,8000001
215.0,853.9320056624787,417.98483277264404,88.86010138540355,210307.16884751644,2637078.8282781546,0.0,5151254.225934515,1271.9168384351228,5258985.807034556,5.331606083124213,3.554404055416142,14309.039516484763,42.696600283123935,8.359696655452883,75.23726989907593,134.94019432925379,108.40822583223506,0.0,26.53196849701872,0.0,0.0,0.0,0.0,85.39320056624787,85.39320056624787,0.375,0.03749999999999999,0.1875,0.32862591337882063,7789604.971051104,65737.31437076765,0.03999006206980139,134.94019432925379,15.0,8000001
216.0,861.1200520396666,419.94192249555584,88.37701323302879,210310.7134493017,2651232.690931514,0.0,5137088.156631424,1281.0619745352224,5259071.548287386,5.302620793981728,3.5350805293211516,14269.689323976178,43.05600260198333,8.398838449911118,75.58954604920005,136.7068341088971,109.9075565396787,0.0,26.799277569218418,0.0,0.0,0.0,0.0,86.11200520396666,86.11200520396666,0.375,0.03749999999999999,0.1875,0.3278076555569558,7789601.909537474,65738.38613629405,0.0399900840896126,136.7068341088971,15.0,8000001
217.0,869.003792683715,422.22817522436156,87.9803393083605,210314.24043570636,2665345.433043973,0.0,5122962.114213109,1291.2319679080765,5259158.042460982,5.27882035850163,3.51921357233442,14230.450317258636,43.45018963418575,8.444563504487231,76.00107154038508,138.5928534795263,111.5042325561476,0.0,27.0886209233787,0.0,0.0,0.0,0.0,86.9003792683715,86.9003792683715,0.375,0.03749999999999999,0.1875,0.32699637688525707,7789598.77922499,65739.46731332886,0.03999009703410462,138.5928534795263,15.0,8000001
218.0,877.5990521238925,424.84770112815005,87.66815753060504,210317.75322454394,2679417.0444589998,0.0,5108876.087405678,1302.4467532520425,5259245.359890045,5.260089451836302,3.5067263012242016,14191.322465015772,43.87995260619463,8.496954022563001,76.47258620306701,140.60225823837024,113.20166599453101,0.0,27.400592243839228,0.0,0.0,0.0,0.0,87.75990521238926,87.75990521238926,0.375,0.03749999999999999,0.1875,0.326191992161952,7789595.5786179295,65740.55878105572,0.039990101018778305,140.60225823837024,15.0,8000001
219.0,886.92331298998,427.80537672752297,87.43881443616507,210321.25516207158,2693447.510837306,0.0,5094830.066496472,1314.728689717503,5259333.572572889,5.246328866169905,3.4975525774466028,14152.305740267977,44.346165649499,8.55610753455046,77.00496781095413,142.73935673044372,115.00351827603882,0.0,27.7358384544049,0.0,0.0,0.0,0.0,88.692331298998,88.692331298998,0.375,0.03749999999999999,0.1875,0.3253944179307793,7789592.306023495,65741.66143945343,0.039990096132879724,142.73935673044372,15.0,8000001
220.0,896.995772915297,431.10685885662815,87.29091432227345,210324.74953351615,2707436.8133517588,0.0,5080824.0435686335,1328.1026317719252,5259422.754339994,5.237454859336407,3.4916365728909384,14113.400121023982,44.84978864576485,8.622137177132563,77.59923459419306,145.00877466373728,116.91371279130746,0.0,28.095061872429813,0.0,0.0,0.0,0.0,89.6995772915297,89.6995772915297,0.375,0.03749999999999999,0.1875,0.3246035724524203,7789588.959552164,65742.7762114029,0.03999008244012319,145.00877466373728,15.0,8000001
221.0,907.837407845675,434.75860154929273,87.2233097182329,210328.23957319354,2721384.928367549,0.0,5066858.012740149,1342.5960093949677,5259512.981028579,5.233398583093974,3.488932388729316,14074.605590944859,45.39187039228375,8.695172030985855,78.2565482788727,147.41547114713256,118.9364485767864,0.0,28.479022570346146,0.0,0.0,0.0,0.0,90.7837407845675,90.7837407845675,0.375,0.03749999999999999,0.1875,0.32381937567743396,7789585.537117093,65743.90404486924,0.0399900599792912,147.41547114713256,15.0,8000001
222.0,919.471042032153,438.7678759124531,87.23509311410272,210331.72847427023,2735291.8271063482,0.0,5052931.970408327,1358.238917944606,5259604.330663818,5.234105586846163,3.4894037245641094,14035.92214002313,45.97355210160765,8.775357518249063,78.97821766424155,149.9647560253532,121.07621507010143,0.0,28.888540955251774,0.0,0.0,0.0,0.0,91.9471042032153,91.9471042032153,0.375,0.03749999999999999,0.1875,0.3230417492206976,7789582.03643262,65745.045915167,0.03999002876471587,149.9647560253532,15.0,8000001
223.0,931.921425018572,443.1427930653649,87.32558988470281,210335.219398219,2749157.4752931558,0.0,5039045.915500657,1375.0642180839368,5259696.883647398,5.239535393082169,3.493023595388112,13997.349765279601,46.5960712509286,8.862855861307299,79.76570275176569,152.66230859182204,123.33780801356653,0.0,29.32450057825551,0.0,0.0,0.0,0.0,93.1921425018572,93.1921425018572,0.375,0.03749999999999999,0.1875,0.32227061633736337,7789578.455011897,65746.20282731713,0.0399899887866465,152.66230859182204,15.0,8000001
224.0,945.2153159702765,447.8923302386662,87.49435235436617,210338.71548401366,2762981.8327844315,0.0,5025199.849732997,1393.1076462089427,5259790.722954139,5.24966114126197,3.499774094174647,13958.888471480546,47.26076579851382,8.957846604773325,80.62061944295992,155.51419776730532,125.72634658088027,0.0,29.78785118642504,0.0,0.0,0.0,0.0,94.52153159702765,94.52153159702765,0.375,0.03749999999999999,0.1875,0.32150590190034023,7789574.790163637,65747.37581850476,0.03998994001150635,155.51419776730532,15.0,8000001
225.0,959.3815757270276,453.0263601434075,87.74115495501023,210342.21985710826,2776764.853175995,0.0,5011393.777876079,1412.407935870435,5259885.934337412,5.2644692973006135,3.5096461982004095,13920.538271877998,47.969078786351375,9.06052720286815,81.54474482581335,158.52690383972742,128.24729180832708,0.0,30.279612031400344,0.0,0.0,0.0,0.0,95.93815757270275,95.93815757270275,0.375,0.03749999999999999,0.1875,0.3207475323793176,7789571.038987944,65748.56596064691,0.03998988238204163,158.52690383972742,15.0,8000001
226.0,974.4512670022307,458.5556837367264,88.06599043687072,210345.73563824297,2790506.483389156,0.0,4997627.7080314355,1433.0069507389571,5259982.606544191,5.283959426212244,3.522639617474829,13882.299188976209,48.722563350111535,9.171113674734528,82.54002307261075,161.70734186858726,130.90646641855682,0.0,30.80087545003045,0.0,0.0,0.0,0.0,97.44512670022307,97.44512670022307,0.375,0.03749999999999999,0.1875,0.319995435821343,7789567.19837133,65749.77436308059,0.03998981581736449,161.70734186858726,15.0,8000001
227.0,990.4577631918488,464.4920665280555,88.46906709768724,210349.26595211896,2804206.663233338,0.0,4983901.651917731,1454.9498297199043,5260080.83154049,5.3081440258612345,3.53876268390749,13844.171255327032,49.52288815959244,9.28984133056111,83.60857197505,165.06288686603557,133.71007613226342,0.0,31.35281073377213,0.0,0.0,0.0,0.0,99.04577631918488,99.04577631918488,0.375,0.03749999999999999,0.1875,0.3192495418329826,7789563.264980789,65751.00217538084,0.03998974021289235,165.06288686603557,15.0,8000001
228.0,1007.4368663002509,470.8482785876853,88.95080700229866,210352.81393598227,2817865.324943418,0.0,4970215.6251687175,1478.2851448879362,5260180.704748177,5.337048420137919,3.558032280091947,13806.154514357548,50.37184331501255,9.416965571753707,84.75269014578336,168.60140087594178,136.6647325708795,0.0,31.936668305062277,0.0,0.0,0.0,0.0,100.7436866300251,100.7436866300251,0.375,0.03749999999999999,0.1875,0.31850978156408294,7789559.235257024,65752.2505903209,0.0399896554401837,168.60140087594178,15.0,8000001
229.0,1025.4269345369094,477.6381384383104,89.51184517053844,210356.38274815548,2831482.392689833,0.0,4956569.647643876,1503.0650729752197,5260282.325294043,5.370710710232306,3.580473806821538,13768.24902123299,51.271346726845465,9.55276276876621,85.97486491889588,172.3312620822436,139.77747786179157,0.0,32.55378422045203,0.0,0.0,0.0,0.0,102.54269345369093,102.54269345369093,0.375,0.03749999999999999,0.1875,0.3177760876931674,7789555.105406685,65753.52084698544,0.03998956134667103,172.3312620822436,15.0,8000001
230.0,1044.4690201876429,484.87656102994305,90.15302971705025,210359.97557655498,2845057.7820594087,0.0,4942963.743753115,1529.345581217586,5260385.796272087,5.409181783023015,3.6061211886820095,13730.454843758653,52.223451009382146,9.697531220598862,87.27778098538974,176.26139608858188,143.05581106660446,0.0,33.20558502197741,0.0,0.0,0.0,0.0,104.44690201876429,104.44690201876429,0.375,0.03749999999999999,0.1875,0.3170483944144981,7789550.871393741,65754.8142340493,0.03998945775529091,176.26139608858188,15.0,8000001
231.0,1064.6070184172702,492.57961001942743,90.8754229322194,210363.59564723325,2858591.39950471,0.0,4929397.942796705,1557.1866284366977,5260491.225020183,5.452525375933163,3.635016917288776,13692.77206332418,53.23035092086351,9.851592200388549,88.66432980349694,180.40130952275905,146.5077165627086,0.0,33.89359296005047,0.0,0.0,0.0,0.0,106.46070184172702,106.46070184172702,0.375,0.03749999999999999,0.1875,0.31632663742684564,7789546.528929852,65756.13209323578,0.03998934446400985,180.40130952275905,15.0,8000001
232.0,1085.8878277174388,500.7645545978455,91.68030329886632,210367.24623298226,2872083.141759531,0.0,4915872.279321893,1586.6523823152843,5260598.723412153,5.500818197931979,3.6672121319546527,13655.200775894147,54.29439138587194,10.015291091956911,90.1376198276122,184.76112613197034,150.14169451887605,0.0,34.619431613094285,0.0,0.0,0.0,0.0,108.58878277174388,108.58878277174388,0.375,0.03749999999999999,0.1875,0.315610753924005,7789542.07346374,65757.47582296743,0.039989221245245045,184.76112613197034,15.0,8000001
233.0,1108.3615227743057,509.4499311325042,92.56916844471226,210370.9306620365,2885532.8952180063,0.0,4902386.793497625,1617.81145390681,5260708.408166499,5.5541501066827355,3.7027667377884903,13617.741093048959,55.418076138715286,10.188998622650086,91.70098760385076,189.35162554812797,153.96679361689826,0.0,35.384831931229726,0.0,0.0,0.0,0.0,110.83615227743057,110.83615227743057,0.375,0.03749999999999999,0.1875,0.31490068258711307,7789537.500169538,65758.84688222538,0.03998908784517797,189.35162554812797,15.0,8000001
